version account-id interface-id srcaddr dstaddr srcport dstport protocol packets bytes start end action log-status
2 123456789012 eni-e6206e4e04d4f9880 10.0.2.183 10.0.2.223 42397 53 17 4685 1405500 1777449324 1777449437 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 140.82.121.4 10.0.1.168 57767 80 6 806 638352 1777494909 1777494997 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 13.32.27.10 10.0.1.6 52110 80 6 2213 2562654 1777448903 1777448998 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.1.46 8.8.4.4 48621 3389 6 4632 5257320 1777463474 1777463573 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.2.40 10.0.2.178 43777 5432 6 1063 1176741 1777469175 1777469222 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 194.165.16.78 10.0.1.243 52606 567 6 1 44 1777489052 1777489053 REJECT OK
2 123456789012 eni-304496ab3037c7613 10.0.1.92 10.0.1.43 44377 53 17 4448 1200960 1777472886 1777472946 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 140.82.121.4 10.0.1.216 55296 8443 6 1 74 1777450963 1777450964 REJECT OK
2 123456789012 eni-34fd0abed59bcfbad 52.94.236.248 10.0.1.8 36529 80 6 1801 873485 1777474557 1777474575 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.2.195 8.8.8.8 58873 123 17 4610 1046470 1777477116 1777477146 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.2.37 10.0.2.159 41016 123 17 2955 395970 1777461288 1777461342 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.3.234 52.94.236.248 39158 3306 6 2966 1886376 1777474407 1777474439 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 13.32.27.10 10.0.1.63 46547 80 6 4713 5000493 1777476842 1777476949 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.1.132 10.0.3.228 56877 5432 6 3138 2428812 1777510730 1777510745 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 172.16.10.239 140.82.121.4 53916 53 17 3298 639812 1777474142 1777474179 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.1.74 172.16.10.91 0 0 1 4 75 1777445707 1777445708 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 140.82.121.4 10.0.1.224 50468 443 6 1548 1337472 1777471378 1777471477 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.1.123 13.32.27.10 38833 3389 6 154 174636 1777432683 1777432689 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 52.94.236.248 10.0.1.59 52980 80 6 2285 1599500 1777494526 1777494593 ACCEPT OK
2 123456789012 eni-044f15224b680339b 172.16.10.223 13.32.27.10 44531 123 17 2823 663405 1777460182 1777460284 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.1.205 10.0.3.226 53058 3306 6 938 708190 1777447954 1777448021 ACCEPT OK
2 123456789012 eni-044f15224b680339b 185.220.101.45 10.0.1.172 64644 22 6 3 93 1777450056 1777450057 REJECT OK
2 123456789012 eni-044f15224b680339b - - - - - - - 1777452092 1777452692 - NODATA
2 123456789012 eni-34fd0abed59bcfbad 172.16.10.211 10.0.1.144 44390 53 17 638 181830 1777439222 1777439248 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 172.16.10.235 13.32.27.10 47164 443 6 833 738871 1777445862 1777445922 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.3.66 10.0.2.89 57283 123 17 2113 572623 1777497651 1777497701 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.3.53 10.0.1.235 47798 80 6 2468 1520288 1777501034 1777501120 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 52.94.236.248 10.0.2.152 44697 8443 6 1 41 1777436008 1777436012 REJECT OK
2 123456789012 eni-304496ab3037c7613 10.0.1.233 151.101.65.140 36617 80 6 3858 1921284 1777494660 1777494771 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.3.119 52.94.236.248 57836 53 17 4481 609416 1777514117 1777514183 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 172.16.10.5 140.82.121.4 54152 3389 6 4069 2709954 1777433867 1777433888 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 172.16.10.182 13.32.27.10 33171 443 6 2672 3038064 1777474799 1777474898 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.2.210 10.0.2.44 38823 443 6 4479 2709795 1777450443 1777450538 ACCEPT OK
2 123456789012 eni-044f15224b680339b 140.82.121.4 10.0.1.57 39739 80 6 2282 2430330 1777508836 1777508921 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 172.16.10.19 10.0.3.200 56055 5432 6 89 87131 1777506396 1777506493 ACCEPT OK
2 123456789012 eni-044f15224b680339b 8.8.4.4 172.16.10.216 6324 6379 6 1 71 1777451791 1777451796 REJECT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.1.26 104.18.32.115 48582 3389 6 880 672320 1777443495 1777443606 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 104.18.32.115 10.0.1.135 59606 443 6 3555 1432665 1777446916 1777446924 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 172.16.10.99 10.0.2.250 47191 5432 6 1448 897760 1777460981 1777461058 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.2.188 1.1.1.1 55709 123 17 4173 504933 1777440214 1777440332 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.1.117 10.0.3.134 39493 5432 6 637 377741 1777457359 1777457430 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 172.16.10.184 151.101.1.140 44662 22 6 4963 2158905 1777477096 1777477099 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 1.1.1.1 10.0.1.190 56088 80 6 2955 1504095 1777466420 1777466461 ACCEPT OK
2 123456789012 eni-044f15224b680339b - - - - - - - 1777485324 1777485924 - SKIPDATA
2 123456789012 eni-34fd0abed59bcfbad 1.1.1.1 10.0.3.83 63841 9000 6 1 48 1777436007 1777436010 REJECT OK
2 123456789012 eni-4b50c4525e7ff86c7 8.8.4.4 10.0.3.132 19089 8443 6 1 47 1777462774 1777462777 REJECT OK
2 123456789012 eni-304496ab3037c7613 172.16.10.112 8.8.4.4 42293 80 6 1218 645540 1777454887 1777454926 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 13.32.27.10 10.0.1.37 56240 443 6 2378 2140200 1777492131 1777492169 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.1.23 10.0.3.64 55540 3389 6 504 437976 1777507113 1777507209 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 8.8.4.4 172.16.10.82 17550 6379 6 1 40 1777504344 1777504346 REJECT OK
2 123456789012 eni-99bd7a6155c10668e 52.94.236.248 10.0.1.65 52405 443 6 812 926492 1777500145 1777500206 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.3.135 52.94.236.248 35156 5432 6 559 512603 1777493388 1777493455 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 194.165.16.78 172.16.10.126 62595 513 6 1 44 1777469965 1777469966 REJECT OK
2 123456789012 eni-c240636cdec8ffb07 - - - - - - - 1777460302 1777460902 - NODATA
2 123456789012 eni-34fd0abed59bcfbad 45.155.205.233 10.0.1.68 52825 22 6 1 130 1777494760 1777494761 REJECT OK
2 123456789012 eni-304496ab3037c7613 140.82.121.4 10.0.1.158 44131 80 6 42 23604 1777438846 1777438916 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 151.101.1.140 10.0.1.133 42165 443 6 3907 2137129 1777500503 1777500509 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 52.94.236.248 10.0.1.69 54974 443 6 4205 1766100 1777432084 1777432137 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 8.8.4.4 10.0.1.13 45710 443 6 4702 2557888 1777446316 1777446324 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 13.32.27.10 10.0.3.11 41675 27017 6 1 52 1777514830 1777514833 REJECT OK
2 123456789012 eni-304496ab3037c7613 10.0.3.194 10.0.2.6 49851 3306 6 4424 4450544 1777513833 1777513947 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 104.18.32.115 10.0.1.15 39109 80 6 4308 2369400 1777444776 1777444876 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 140.82.121.4 10.0.1.7 33818 443 6 570 453150 1777493018 1777493044 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.3.215 10.0.3.63 0 0 1 4 136 1777435462 1777435463 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.3.69 172.16.10.155 58131 123 17 1540 328020 1777432874 1777432886 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 52.94.236.248 10.0.1.27 47490 80 6 3903 2330091 1777500426 1777500505 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 151.101.65.140 10.0.1.240 59489 443 6 4864 5194752 1777457171 1777457220 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 - - - - - - - 1777464681 1777465281 - SKIPDATA
2 123456789012 eni-4b50c4525e7ff86c7 52.94.236.248 10.0.1.39 55268 80 6 1876 1913520 1777444036 1777444060 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.2.228 52.94.236.248 53235 123 17 2754 526014 1777474927 1777474933 ACCEPT OK
2 123456789012 eni-044f15224b680339b 1.1.1.1 10.0.3.45 46140 8443 6 1 61 1777511776 1777511781 REJECT OK
2 123456789012 eni-09599e93d26cfd9ea 13.32.27.10 172.16.10.113 15116 9000 6 1 40 1777491907 1777491910 REJECT OK
2 123456789012 eni-e6206e4e04d4f9880 104.18.32.115 10.0.1.115 53827 80 6 1761 1602510 1777443719 1777443811 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.3.63 10.0.3.191 43180 443 6 3625 1819750 1777506237 1777506262 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e - - - - - - - 1777481748 1777482348 - SKIPDATA
2 123456789012 eni-e6206e4e04d4f9880 8.8.4.4 10.0.1.234 43530 80 6 2079 1900206 1777469140 1777469258 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 104.18.32.115 10.0.1.25 50518 80 6 1996 1920152 1777511636 1777511646 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 151.101.65.140 10.0.1.68 37611 443 6 4058 4374524 1777497190 1777497235 ACCEPT OK
2 123456789012 eni-044f15224b680339b 8.8.4.4 10.0.1.128 41821 443 6 405 185085 1777434000 1777434105 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 8.8.4.4 172.16.10.88 6824 9000 6 1 51 1777478161 1777478165 REJECT OK
2 123456789012 eni-044f15224b680339b 172.16.10.18 10.0.1.118 0 0 1 3 141 1777443051 1777443052 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.1.118 10.0.1.196 38364 80 6 4036 3842272 1777514111 1777514138 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.1.196 10.0.1.165 47620 5432 6 3633 3836448 1777433394 1777433418 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 52.94.236.248 10.0.1.215 35154 80 6 182 126308 1777434236 1777434291 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 172.16.10.147 10.0.3.141 45182 443 6 2351 2800041 1777510532 1777510652 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 172.16.10.199 151.101.1.140 37218 443 6 3902 3234758 1777509639 1777509749 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.1.119 104.18.32.115 45971 22 6 446 216756 1777457166 1777457274 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.1.224 151.101.1.140 35116 22 6 2004 1376748 1777504364 1777504396 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.1.231 52.94.236.248 37431 3389 6 3988 3222304 1777459944 1777459977 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.1.79 10.0.1.218 49665 5432 6 2408 1914360 1777505610 1777505710 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.3.42 10.0.3.19 0 0 1 1 222 1777497240 1777497241 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 13.32.27.10 172.16.10.115 5559 9000 6 1 54 1777451986 1777451988 REJECT OK
2 123456789012 eni-044f15224b680339b 151.101.1.140 10.0.3.130 5812 6379 6 1 63 1777504335 1777504340 REJECT OK
2 123456789012 eni-044f15224b680339b 10.0.1.154 10.0.1.20 0 0 1 1 202 1777512378 1777512379 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 151.101.1.140 10.0.1.72 45824 443 6 2287 1735833 1777508389 1777508488 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.2.7 172.16.10.184 57242 80 6 717 340575 1777474010 1777474015 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.1.172 52.94.236.248 40436 5432 6 2960 2359120 1777449608 1777449725 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.1.99 172.16.10.153 52311 53 17 2060 496460 1777456140 1777456208 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.3.196 140.82.121.4 35008 5432 6 3482 2475702 1777504253 1777504264 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 13.32.27.10 172.16.10.205 41979 6379 6 1 80 1777456125 1777456129 REJECT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.1.65 104.18.32.115 47333 53 17 1822 488296 1777472948 1777472978 ACCEPT OK
2 123456789012 eni-044f15224b680339b 13.32.27.10 10.0.1.160 40770 443 6 2285 2712295 1777470360 1777470378 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.1.176 8.8.8.8 38930 80 6 410 213610 1777475461 1777475579 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 172.16.10.230 104.18.32.115 54241 53 17 3432 652080 1777447174 1777447259 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 151.101.65.140 10.0.1.53 52655 80 6 3085 3640300 1777503544 1777503552 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 - - - - - - - 1777467425 1777468025 - NODATA
2 123456789012 eni-34fd0abed59bcfbad 10.0.2.148 10.0.3.144 0 0 1 2 241 1777488069 1777488070 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 104.18.32.115 10.0.1.38 59803 443 6 1414 1207556 1777482540 1777482551 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.3.139 13.32.27.10 45412 80 6 4235 5031180 1777514250 1777514367 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 8.8.8.8 10.0.1.133 33098 443 6 1790 1788210 1777481878 1777481909 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.3.90 52.94.236.248 47099 80 6 2129 1894810 1777482214 1777482261 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 104.18.32.115 10.0.3.212 52302 8080 6 1 78 1777442547 1777442551 REJECT OK
2 123456789012 eni-99bd7a6155c10668e 104.18.32.115 10.0.1.67 52718 443 6 2858 3312422 1777467652 1777467720 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 52.94.236.248 10.0.1.28 58314 443 6 392 346136 1777442123 1777442169 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 151.101.1.140 10.0.1.119 37913 443 6 2337 2512275 1777511327 1777511416 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 172.16.10.230 10.0.2.133 40998 3389 6 909 505404 1777438477 1777438481 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 172.16.10.143 10.0.3.190 0 0 1 3 153 1777450957 1777450958 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 172.16.10.81 10.0.2.9 35565 5432 6 3923 2232187 1777436068 1777436151 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 151.101.65.140 172.16.10.225 41568 6379 6 1 64 1777496929 1777496933 REJECT OK
2 123456789012 eni-304496ab3037c7613 172.16.10.93 151.101.1.140 52594 3389 6 3272 3507584 1777474335 1777474366 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 151.101.1.140 10.0.1.250 47992 80 6 4238 4928794 1777476997 1777477084 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 140.82.121.4 10.0.1.172 37122 443 6 3216 2997312 1777449758 1777449809 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 52.94.236.248 10.0.1.57 24301 27017 6 1 69 1777436771 1777436772 REJECT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.2.34 52.94.236.248 39861 3306 6 3122 1570366 1777440093 1777440126 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 - - - - - - - 1777463271 1777463871 - NODATA
2 123456789012 eni-4b50c4525e7ff86c7 10.0.1.182 172.16.10.204 0 0 1 2 80 1777479346 1777479347 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 151.101.1.140 10.0.2.47 65260 9000 6 1 66 1777502705 1777502707 REJECT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.2.24 10.0.1.7 43332 22 6 4861 2702716 1777460155 1777460157 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.2.239 151.101.1.140 54257 53 17 4889 674682 1777443916 1777443967 ACCEPT OK
2 123456789012 eni-044f15224b680339b 151.101.65.140 10.0.1.122 43079 443 6 1903 1819268 1777484766 1777484867 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 151.101.65.140 10.0.1.226 37116 443 6 4277 4238507 1777470498 1777470557 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 151.101.1.140 10.0.1.207 37431 443 6 3647 4004406 1777478831 1777478922 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 8.8.4.4 10.0.1.58 42346 443 6 2058 1541442 1777459623 1777459654 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 151.101.65.140 172.16.10.130 43739 6379 6 1 47 1777491638 1777491640 REJECT OK
2 123456789012 eni-34fd0abed59bcfbad 140.82.121.4 10.0.1.67 56054 443 6 3622 3857430 1777455457 1777455490 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.2.249 172.16.10.122 58084 80 6 4022 3173358 1777450632 1777450680 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 172.16.10.128 10.0.2.133 50707 22 6 1538 1447258 1777492079 1777492128 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 172.16.10.160 52.94.236.248 38973 53 17 379 71631 1777446667 1777446762 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.3.145 151.101.1.140 60132 443 6 154 94402 1777444720 1777444789 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.1.148 10.0.1.234 40843 80 6 2248 1670264 1777501197 1777501210 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 8.8.4.4 10.0.1.47 58790 443 6 1247 618512 1777465918 1777465958 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 140.82.121.4 10.0.1.44 35963 443 6 2184 984984 1777439273 1777439369 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 172.16.10.39 10.0.3.160 55031 22 6 852 576804 1777479870 1777479915 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.1.13 1.1.1.1 39589 22 6 1461 777252 1777493251 1777493289 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.2.212 10.0.3.239 39779 123 17 2226 300510 1777443824 1777443914 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 172.16.10.7 172.16.10.246 0 0 1 2 134 1777506023 1777506024 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.3.35 172.16.10.196 42026 3389 6 3493 2839809 1777491531 1777491569 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.1.208 1.1.1.1 34443 5432 6 3091 3585560 1777516718 1777516735 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.1.31 104.18.32.115 57242 123 17 2614 345048 1777479151 1777479169 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 194.165.16.78 10.0.2.48 58841 808 6 1 44 1777437665 1777437666 REJECT OK
2 123456789012 eni-99bd7a6155c10668e 8.8.4.4 10.0.1.235 38675 443 6 3549 2143596 1777465460 1777465559 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.1.62 10.0.1.17 54622 5432 6 2745 2668140 1777462214 1777462232 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 172.16.10.164 8.8.8.8 32802 123 17 1403 371795 1777517299 1777517316 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 194.165.16.78 172.16.10.126 45165 780 6 1 44 1777469968 1777469969 REJECT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.1.246 10.0.2.193 39073 80 6 153 80019 1777455120 1777455185 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e - - - - - - - 1777485531 1777486131 - NODATA
2 123456789012 eni-c240636cdec8ffb07 8.8.8.8 10.0.1.137 58557 6379 6 1 66 1777453782 1777453783 REJECT OK
2 123456789012 eni-044f15224b680339b 172.16.10.215 10.0.2.245 49438 5432 6 549 253089 1777454008 1777454125 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.1.178 151.101.1.140 36194 443 6 4643 2767228 1777435437 1777435505 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 52.94.236.248 10.0.1.99 33549 80 6 1412 958748 1777443119 1777443205 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 1.1.1.1 10.0.1.198 58187 80 6 2477 1453999 1777468111 1777468117 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 1.1.1.1 10.0.1.71 56095 443 6 82 95694 1777509676 1777509714 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.2.44 8.8.4.4 48062 3389 6 2247 2123415 1777452014 1777452064 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 1.1.1.1 10.0.1.152 55310 80 6 3382 3530808 1777484169 1777484196 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 104.18.32.115 10.0.1.225 37098 443 6 4111 2791369 1777469535 1777469603 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.3.51 10.0.1.107 58966 5432 6 3224 2534064 1777469306 1777469330 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 151.101.1.140 10.0.1.51 39633 443 6 503 559336 1777507699 1777507754 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.3.157 104.18.32.115 47126 22 6 4544 3208064 1777516463 1777516549 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.2.243 140.82.121.4 50629 443 6 1749 1271523 1777498416 1777498498 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 151.101.1.140 10.0.1.55 51353 443 6 3242 3430036 1777431579 1777431643 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 172.16.10.147 151.101.1.140 41742 80 6 2595 1686750 1777484730 1777484806 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 1.1.1.1 10.0.1.33 45283 80 6 4866 2710362 1777469520 1777469554 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 172.16.10.125 151.101.65.140 55099 3306 6 4116 1720488 1777433715 1777433779 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.3.45 10.0.3.34 56048 53 17 4561 1213226 1777490785 1777490892 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 140.82.121.4 10.0.1.139 52496 80 6 4718 4680256 1777495274 1777495282 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.3.58 52.94.236.248 34675 3306 6 4744 3705064 1777461829 1777461900 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.3.100 52.94.236.248 37099 5432 6 2189 2547996 1777453183 1777453217 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.2.136 151.101.65.140 47965 80 6 2289 2378271 1777488409 1777488426 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.2.135 172.16.10.131 41391 443 6 2681 2635423 1777439374 1777439395 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 140.82.121.4 10.0.3.99 32919 6379 6 1 47 1777449139 1777449142 REJECT OK
2 123456789012 eni-09599e93d26cfd9ea 52.94.236.248 10.0.1.112 48778 443 6 2520 2474640 1777463201 1777463321 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 172.16.10.64 151.101.65.140 49917 22 6 137 147823 1777496184 1777496224 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.3.204 8.8.8.8 50697 443 6 123 73185 1777461972 1777462045 ACCEPT OK
2 123456789012 eni-044f15224b680339b 52.94.236.248 10.0.1.191 44456 80 6 2520 1176840 1777497749 1777497777 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 185.220.101.45 10.0.1.172 50470 22 6 1 57 1777450228 1777450229 REJECT OK
2 123456789012 eni-044f15224b680339b 104.18.32.115 10.0.3.162 45712 8443 6 1 40 1777489149 1777489154 REJECT OK
2 123456789012 eni-304496ab3037c7613 10.0.3.52 140.82.121.4 51103 443 6 649 728178 1777432053 1777432172 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.1.147 13.32.27.10 39692 3389 6 1304 1545240 1777494076 1777494187 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.1.214 151.101.1.140 36775 3306 6 2866 3318828 1777441073 1777441084 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.1.50 10.0.1.185 37353 3389 6 4008 3198384 1777439770 1777439801 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 8.8.4.4 10.0.1.70 54852 443 6 3474 3116178 1777459409 1777459494 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 172.16.10.104 10.0.1.139 48435 123 17 3150 869400 1777487886 1777487887 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.3.73 10.0.2.226 0 0 1 1 245 1777498349 1777498350 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 52.94.236.248 10.0.1.20 60184 80 6 2620 1176380 1777454091 1777454194 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 13.32.27.10 10.0.1.148 42700 443 6 1650 1118700 1777458733 1777458815 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 8.8.8.8 10.0.1.245 53608 80 6 3794 3399424 1777500535 1777500599 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 172.16.10.151 140.82.121.4 57502 123 17 2085 606735 1777482527 1777482599 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 172.16.10.39 172.16.10.252 33690 123 17 4705 959820 1777483966 1777484077 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 194.165.16.78 10.0.1.243 61471 27 6 1 44 1777489048 1777489049 REJECT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.3.171 172.16.10.208 38593 3389 6 3569 3940176 1777498867 1777498926 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 1.1.1.1 10.0.1.154 47604 443 6 3137 2013954 1777474644 1777474720 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.3.202 1.1.1.1 41042 80 6 4769 4044112 1777456014 1777456029 ACCEPT OK
